CustomerID,CompanyName,ContactName,Email,Phone,Country,StreetAddress,PostalCode,LastPurchaseDate,CustomerSince,ActiveStatus
4951,"Williams, Bolton and Mcgee",Julie Thompson,levimosley@example.net,001-466-493-7965x389,Canada,40950 April Key Apt. 901,87199,2023-11-30,2020-09-05,Inactive
4952,"Jones, Foster and Sanford",Hailey Garcia,kcox@example.com,001-842-614-8585x218,United States,570 Jennifer Trail Suite 005,09441,2024-03-27,2017-06-22,Inactive
4953,Chung-Andrews,Hannah Austin,andreaclayton@example.org,(644)606-0282x23032,Mexico,70323 Ortega Loop,83466,2024-01-17,2016-06-18,Active
4954,"Clark, Rodriguez and Horton",Karen Hicks,emily47@example.com,320.784.6424,France,691 Robinson Court,84859,2024-07-09,2018-01-26,Active
4955,Rodriguez-Clark,John Williams,lindsaycraig@example.net,(459)545-2071x3801,Panama,98948 Adam Lodge Suite 781,98068,2024-10-21,2018-03-30,Active
4956,Thomas Ltd,Christina Webster,moorelisa@example.com,4765447007,United Kingdom,66066 Hoffman Trafficway Apt. 593,87198,2023-05-26,2017-04-20,Active
4957,Melton LLC,Samantha Riley,loganbrooke@example.com,+1-991-519-4949x26739,Canada,0014 Todd Landing Suite 371,46750,2023-04-09,2022-07-31,Active
4958,Gray-Stone,Travis Castillo,grantsteven@example.com,3028986919,Germany,5144 Smith Point,64517,2023-10-09,2023-07-09,Active
4959,Ramos-Harris,Ronald Reynolds,johnsrichard@example.com,425-532-8651,United States,14004 Campbell Coves,16615,2024-07-22,2017-04-06,Active
4960,"Thomas, Price and Lopez",Casey Deleon,stonejose@example.com,969.701.3901x98738,United Kingdom,767 Coffey Gateway,36554,2024-03-30,2016-07-15,Active
4961,"Hodge, Bates and Burns",Anne Smith,scottebony@example.net,(643)749-0878,Germany,8980 Robert River,06673,2022-09-13,2018-08-28,Active
4962,Kim-King,Megan Fowler,hernandezdonna@example.org,(413)955-8012x8043,United States,2762 Murphy Circles Apt. 981,66660,2023-06-06,2019-04-04,Active
4963,Ford-Brown,Lisa Wilson,xwoodard@example.org,3648694303,United States,8997 Tammy Summit,59995,2022-03-12,2022-03-08,Active
4964,Goodman PLC,Laura Turner,aprilvillanueva@example.net,7302247214,United Kingdom,365 Caleb Light,36396,2024-12-25,2023-09-02,Inactive
4965,Harris-Rodriguez,Amanda Jones,catherineburke@example.net,+1-514-906-5001x7747,Brazil,301 Sabrina Trail,34967,2023-06-27,2019-02-09,Inactive
4966,Taylor-Ramirez,Christopher Murray,muellermarilyn@example.org,927.882.3269,United States,74515 Olson Valleys Apt. 056,60267,2023-08-21,2015-11-26,Active
4967,Hammond-Kennedy,Anna Hamilton,todd09@example.com,230.736.8351,Norway,52051 Stacy Groves Apt. 471,72229,2022-10-23,2015-08-18,Active
4968,"Brown, Gibson and Turner",Gregory Madden,iodonnell@example.net,4546810548,France,080 Ann Drives,40963,2024-12-16,2023-04-13,Active
4969,Cole Ltd,Alyssa Lopez,whughes@example.org,(297)941-8178x10698,Sweden,731 Kyle Overpass,90253,2023-06-13,2018-04-12,Active
4970,Franco-Stuart,Robert Curry,cbrooks@example.com,(410)932-9353x47254,Mexico,6932 Wendy Glen Suite 613,02045,2024-02-09,2016-04-29,Active
4971,Martin-Walker,Jacob Crane,phaney@example.net,945-464-6814,Brazil,829 Bailey Junctions Apt. 566,61663,2022-10-07,2017-04-26,Active
4972,Smith and Sons,Miss Maria King,timothyoliver@example.net,587-977-7437x239,Italy,112 Stephanie Pike Apt. 580,63465,2022-11-18,2017-02-08,Active
4973,"Tucker, Robinson and Fry",Travis Roberts,phillipssheila@example.org,(687)279-8857,Brazil,44336 Christina Knolls,90974,2024-03-05,2023-12-17,Active
4974,"May, Thomas and Adams",Michael Le,acraig@example.com,001-786-771-3709x10049,France,41128 Morris Square Suite 522,29670,2023-09-09,2017-06-25,Active
4975,Boyd-Vaughn,Scott Reese,alexanderglass@example.org,+1-285-831-3126x296,United States,79080 Anthony Brooks Apt. 117,57259,2024-05-08,2019-03-17,Inactive
4976,Atkins-Black,Stacie Moreno MD,margaretgill@example.org,(440)903-9701,Panama,18193 Gina Track Apt. 051,17360,2023-08-21,2018-09-30,Active
4977,Francis-Smith,Nathan Allen,cartertonya@example.com,001-927-454-2884,United States,54018 Young Green Apt. 885,18312,2024-05-10,2023-05-12,Active
4978,"Krueger, Rodriguez and Roach",Lori Nguyen,bellchristopher@example.net,563.717.3704x5788,United States,88581 Rocha Stravenue,70040,2024-07-08,2021-10-28,Active
4979,Pacheco-Todd,Alexandra Zavala,nataliewilliams@example.org,805-787-9035x0450,United States,89982 Jenna Road Suite 610,11328,2023-02-22,2023-08-09,Active
4980,"Velazquez, Foley and Andrews",Jerry Tyler,kennethwagner@example.org,(510)470-9109x385,United States,7968 Chavez Pike Apt. 044,60525,2024-01-18,2022-04-24,Active
4981,"Weeks, Burton and Madden",Angela Gibson,nicholastorres@example.org,940-777-6497,Japan,312 Davis Walks,93591,2022-08-03,2016-03-04,Active
4982,Hernandez Inc,Benjamin Moore,xadams@example.com,860.725.6748,United States,1500 Claire Parks,09999,2022-07-10,2015-09-12,Active
4983,Mack-Carrillo,Ryan Gomez,ugraham@example.org,298-454-0496x07141,Germany,235 Williams Motorway,64635,2023-01-21,2016-10-14,Active
4984,Bradley-Smith,Jeremy Obrien,andrew19@example.org,7382745930,United Kingdom,179 Osborne Causeway,20432,2023-07-28,2019-05-30,Active
4985,Lopez Ltd,Ryan Schultz,grivera@example.com,546.711.9695,Germany,038 Adams Shoals Apt. 084,76166,2022-06-25,2021-12-19,Active
4986,Le-Coleman,Michele Sanchez,tracywood@example.com,001-234-570-8972x00773,United States,253 Beard Trail,25225,2024-08-03,2019-01-14,Active
4987,"Ballard, Willis and Fuller",James Grant,kmunoz@example.com,406-884-5027x1285,France,29986 Jackson Orchard Apt. 509,25588,2023-04-16,2018-03-28,Active
4988,"Wilkinson, Guzman and Elliott",Michael Lawrence,millerbrittany@example.com,944-905-8205,Germany,45711 Tyler Flat Apt. 945,66018,2023-09-28,2019-01-20,Active
4989,James PLC,Jordan Wade,nford@example.com,001-669-329-4288x203,France,609 Johnson Expressway,74390,2023-11-12,2016-12-27,Active
4990,Zamora LLC,Debra Wheeler,oconley@example.com,(569)850-5825,United Kingdom,42308 Hughes Court Apt. 091,36273,2024-01-27,2016-12-14,Active
4991,Hodge LLC,Sarah Ponce,johnwilson@example.net,001-630-867-7983x2187,Japan,331 Anthony Branch,32650,2022-06-01,2016-10-13,Active
4992,Blake-Patel,Jonathan Castillo,burkeluis@example.com,9715683027,Germany,46514 Patrick Circle,51527,2023-12-20,2023-03-15,Inactive
4993,Perez-Bernard,Mr. Thomas Miller IV,freystephen@example.org,+1-644-792-4863,Canada,2602 Montgomery Turnpike,77709,2024-04-17,2023-04-14,Inactive
4994,Norris Inc,Michael Vincent,hedwards@example.org,624.930.5887,Germany,96999 April Station Suite 308,75814,2023-08-09,2018-07-02,Active
4995,"Huang, Hall and Delacruz",James Oliver,zwilliams@example.net,001-948-239-6448x2486,United States,47772 Eddie Path Apt. 849,31591,2022-04-09,2019-01-27,Inactive
4996,Mcdonald PLC,Emily Davenport,nfoster@example.com,696.502.2270x198,Italy,46997 Jones Course Suite 885,93382,2024-09-16,2018-11-27,Active
4997,"Jones, Becker and Daugherty",Patrick Tucker,keitharnold@example.org,(588)867-4810,United States,3771 Potts Mountain,16360,2023-12-30,2015-09-15,Inactive
4998,Higgins-Walker,Jose Taylor,rcarpenter@example.com,545.760.2732,Canada,427 Cantu Keys,08241,2022-05-02,2019-01-02,Active
4999,Robinson Inc,Dennis Bush,leahmckinney@example.com,856-718-8250,United Kingdom,48118 James Centers Suite 130,75824,2023-05-31,2015-09-08,Active
5000,Scott PLC,Robert Knight,matthew27@example.org,001-425-998-2879x2412,Germany,41564 Harris Stream,72128,2023-04-12,2017-03-20,Active
5001,Martinez-Ramirez,Reginald Ramirez,joseph75@example.org,001-346-783-1328x94038,Canada,4991 Singleton Forks,76949,2023-03-20,2017-07-07,Active
5002,"Wu, Orozco and Davis",Danielle Brown,lmccoy@example.net,(495)372-6540x560,Brazil,697 Doyle Station,77703,2023-11-17,2023-11-02,Active
5003,Carr Inc,Jennifer Kim,donnadavis@example.net,457-787-4361x60413,Spain,31981 Griffin Shore Suite 684,82279,2022-12-20,2023-11-20,Inactive
5004,Moody-Herrera,Doris Foster,wendysalazar@example.org,(250)213-8164x210,Canada,415 Michelle Plain,04942,2024-10-24,2022-10-03,Active
5005,"Mays, Allen and Alvarez",Emily Miller,ybishop@example.org,6716866695,Spain,845 Michael Isle Apt. 028,15225,2023-06-23,2015-03-03,Active
5006,Weaver-Sandoval,Daniel Brown,erica96@example.net,5259183382,United States,31043 Blankenship Stravenue,78529,2022-03-27,2022-04-26,Active
5007,"Chandler, Howe and Burns",Stephen Ball,umata@example.org,683-448-9816,United Kingdom,859 John Plaza Suite 340,55948,2022-12-06,2019-04-14,Active
5008,Flynn LLC,Jaclyn Ramos,hbutler@example.org,842.361.7638,Spain,458 Sharon Mall,05496,2024-12-31,2017-10-05,Active
5009,Davis PLC,Shaun Hess,hreed@example.com,8292015938,United States,231 Sheila Spring,76439,2022-04-13,2023-03-05,Active
5010,Buckley LLC,Michael Ramsey,cody50@example.org,001-366-461-2694x413,Mexico,035 Sanchez Flat,85985,2023-04-14,2019-11-24,Active
5011,Simmons LLC,Victoria Steele,michael81@example.net,(790)381-6481x24492,United States,7979 Weber Plain Apt. 448,79648,2022-07-31,2022-11-09,Active
5012,Mullins-Hawkins,Connor Stein,nunezgina@example.org,001-515-744-3944x875,France,56415 Spencer Alley Suite 310,21841,2023-04-26,2023-02-03,Active
5013,Johnson Inc,Jason Johnson,bross@example.com,001-706-889-6591x6517,Brazil,503 Rodriguez Walks,10189,2022-04-07,2017-05-20,Active
5014,"Armstrong, Contreras and Lee",Mr. Cody Garcia DVM,wallison@example.com,3456539862,Germany,598 Harrison Square Suite 202,49102,2024-11-14,2020-08-16,Active
5015,Young Inc,Dr. Jill Chavez MD,lbarrett@example.net,001-633-346-1079x318,United States,97580 Carroll Courts,14225,2024-11-14,2017-05-21,Inactive
5016,"White, Wilcox and Gonzalez",Roberta Hopkins,lopezsamuel@example.org,642-895-1501x99948,United States,668 Smith Inlet,72307,2022-12-21,2019-03-11,Active
5017,Murray-Stanley,Stephen Smith,jessica38@example.org,001-852-442-8134x53372,United States,6744 Farmer Harbor,26676,2024-09-11,2017-03-04,Active
5018,Montgomery Inc,Terry Knight,strongronald@example.org,(393)970-4213,Canada,1622 Gardner Hollow Apt. 328,36943,2023-02-21,2022-03-16,Active
5019,Swanson Ltd,Billy Lindsey,troytaylor@example.org,(431)993-9456,Germany,160 Martin Harbors,53590,2022-12-25,2016-12-07,Active
5020,Richardson LLC,Sarah Calhoun,hrichards@example.org,(914)281-3343,Spain,0109 Bowman Mall,63209,2024-02-06,2015-04-08,Active
5021,"Reynolds, Watts and Bass",Nicholas Mosley,cbates@example.org,001-298-326-3924x9526,France,855 Cobb Shore,51415,2024-08-17,2019-10-05,Active
5022,Wells Inc,Aaron Jones,raylisa@example.org,243-410-2303,Mexico,9655 Gary View,39408,2024-08-06,2019-07-11,Active
5023,Brooks PLC,Felicia Mathis,wattskathleen@example.org,+1-773-349-7914x557,Sweden,310 Theresa Neck Apt. 366,14849,2023-11-15,2017-07-06,Active
5024,Cohen Group,Tammy Brown,arivera@example.net,287.395.0160x4144,France,207 Wolf Shoal Apt. 214,47798,2022-11-19,2020-09-25,Active
5025,Miller and Sons,Emily Miller,johnsonmarcia@example.org,532.262.1203x9355,Netherlands,2672 Kirby Mountains,16833,2023-07-19,2017-03-29,Active
5026,Jones Group,Danielle Daniels,nguyenmark@example.net,620.218.1362x10079,Brazil,6481 Payne Plains Suite 609,72967,2024-09-19,2018-03-11,Active
5027,Hamilton Ltd,Donald Ruiz,smithjared@example.net,+1-570-979-8922,United States,68646 Robin Prairie Suite 210,55385,2023-04-18,2023-03-18,Active
5028,Adams PLC,Justin Castaneda,fwalter@example.org,(589)500-4620x32696,United States,85762 Ryan Common Apt. 877,54299,2022-11-25,2020-06-09,Active
5029,"Peters, Byrd and Dodson",Amanda Turner MD,alejandrokeller@example.com,(910)906-4785x520,France,696 Kennedy Trail,32845,2024-07-16,2019-05-07,Active
5030,"Nolan, Stark and Joyce",Nicole Livingston,shelley50@example.net,(297)916-8862,United States,84145 Clark Heights,72470,2023-02-22,2015-08-02,Inactive
5031,Moore-Osborn,Laura Murphy,bradyshannon@example.net,+1-950-664-4696x6146,Canada,412 Brian Oval,29824,2024-08-03,2015-11-08,Active
5032,"Guerrero, Lewis and Cole",Stephanie Mccall,solomonbrian@example.com,2609086238,Brazil,604 Stevenson Knoll Suite 705,39567,2024-10-01,2020-02-14,Active
5033,Carr Group,Amy Maynard,bridgetcannon@example.org,468-717-9414x9195,Germany,158 Maria Landing Suite 976,52336,2024-12-24,2023-10-02,Active
5034,Stewart-Obrien,Mr. Connor Oneal,davidreed@example.com,715.944.0082x915,Germany,0163 Taylor Wall,05114,2023-10-10,2022-05-05,Active
5035,"Yates, Houston and Gonzalez",Rebecca Zavala,debbiescott@example.org,485.555.1737,United States,2251 Zhang Mountain,80070,2025-01-31,2016-06-26,Active
5036,Bennett-Nichols,John Kim Jr.,grantlogan@example.org,(927)872-1789,Canada,29507 Perez Orchard,33459,2023-01-04,2022-04-11,Active
5037,Baxter Inc,Thomas Kirby,james02@example.com,001-977-296-4465x940,Germany,71376 Mitchell Spurs Apt. 149,00763,2022-08-07,2016-10-17,Active
5038,"Martinez, Brown and Mclaughlin",Chase Kennedy,johnsmith@example.com,+1-408-213-3176,Norway,1981 Graves Forge Suite 193,96326,2023-11-23,2021-12-22,Active
5039,"Herring, Wilson and Mendoza",Donald White,allendonald@example.com,6475203979,France,704 Stephanie Pines,35536,2024-01-22,2022-04-05,Active
5040,"Carpenter, Rojas and Taylor",Dean Brown,agross@example.com,001-779-369-6756x0153,Netherlands,66635 Rachael Park,38538,2023-12-13,2015-12-05,Active
5041,"White, Liu and Lindsey",Deborah Reese,qgould@example.com,255.944.7689,United Kingdom,5974 Mitchell Club,52811,2022-10-26,2016-05-19,Active
5042,Odonnell PLC,Nicole Deleon,omccullough@example.org,(806)746-1391,Germany,9411 Lewis Drives,47866,2024-01-06,2017-04-23,Inactive
5043,"Stephens, Jones and Ryan",Gail Scott,martinezanthony@example.net,+1-253-907-9535x266,United States,073 Megan Trail,28986,2024-06-10,2019-04-09,Active
5044,Morgan PLC,Joseph Jimenez,ublankenship@example.net,001-335-506-9931x322,France,057 Jacob Circle Suite 864,99473,2022-10-07,2020-08-13,Inactive
5045,Green LLC,Dr. Eric Grant DDS,aguirremary@example.com,(344)309-9043x98247,Germany,48660 Joshua Squares Apt. 701,09029,2023-11-01,2016-04-17,Inactive
5046,"Taylor, White and Patterson",Jacob Hawkins,ebryan@example.net,+1-424-885-9239x402,Germany,6708 Trujillo Cove Suite 275,36541,2022-09-12,2017-05-14,Inactive
5047,Taylor and Sons,Latoya Lambert,matthew34@example.net,+1-884-772-8116x817,Brazil,95091 Preston Squares,64602,2022-11-10,2023-09-21,Inactive
5048,"Fields, Holmes and Weber",Heather Henry,jessicabell@example.com,873.478.1483x25657,Brazil,427 Joseph Hollow Suite 116,08216,2023-09-23,2023-11-29,Active
5049,Henderson Ltd,Jennifer Rojas,jeffery01@example.net,245.844.6595x47755,Canada,503 Luis Rapid Suite 926,33084,2024-01-20,2022-09-28,Active
5050,"Miller, Wolf and Murray",Tyler Clay,romerostacy@example.org,(261)440-4485,Brazil,295 Charles Squares,98399,2024-08-19,2018-06-02,Active
5051,"Hill, Boone and Johnson",Nicholas Davis,jameslucero@example.org,001-315-945-0308x9233,United States,430 Kelly Corner Apt. 597,08270,2023-02-05,2021-12-09,Active
5052,Deleon Ltd,William Francis,petercastillo@example.com,505-310-8603,United Kingdom,9140 Juarez Walk,17729,2024-07-22,2019-06-05,Inactive
5053,"Johnson, Pacheco and Johnson",Tammy Cannon,fisherlawrence@example.org,001-657-648-2801x055,United States,892 Shannon River,67325,2025-01-30,2022-12-05,Inactive
5054,Martin-Harmon,Katherine Soto,susannoble@example.org,+1-247-217-1474x2656,United States,40991 Carol Prairie Suite 047,66662,2024-11-30,2018-08-05,Active
5055,"Willis, Miller and Lee",Amy Reed,fosterlauren@example.net,6913937256,Mexico,90226 Kelsey Pines Suite 914,84119,2022-11-01,2021-01-13,Active
5056,Gonzales PLC,Gary Martinez,shawkins@example.com,869.276.0254,Germany,7590 Sean Meadows Apt. 783,99883,2023-04-08,2022-09-01,Active
5057,"Watson, Cobb and Goodman",Jorge Perry,pgarrett@example.com,510-912-7777x296,Mexico,1866 Chandler Haven,63511,2022-11-23,2021-11-16,Active
5058,"Johnson, Hernandez and Gomez",Cassandra Hicks,michaelrichard@example.org,001-316-629-9697x24735,United States,07399 Conway Lake,71722,2023-08-08,2022-08-14,Active
5059,Chambers-Norton,Theresa Wallace,josephsantos@example.com,001-907-872-6711x84605,Germany,886 Christine Fork Suite 005,07398,2023-06-27,2018-05-24,Active
5060,"Brewer, Goodwin and Green",David Jenkins,jacksonmary@example.org,+1-835-774-9016x26888,Canada,69647 Edward Point Suite 733,86433,2024-03-27,2020-03-13,Inactive
5061,Gardner and Sons,Kathy Phillips,richardjensen@example.org,001-396-691-2394x30172,Netherlands,087 Laura Pines Apt. 268,60365,2023-03-25,2019-06-05,Active
5062,"Barnett, Fernandez and Mitchell",Tammy Griffin,htaylor@example.com,386-760-8370x4304,Netherlands,1818 Duke Fort,97856,2022-10-04,2015-08-01,Inactive
5063,"Kent, Jones and Thompson",Joshua Gonzales,andersoncassandra@example.net,868-304-8629,Brazil,8868 Weber Bypass Suite 155,88343,2024-10-14,2018-10-26,Active
5064,Mason-Kramer,Jeffrey Miller,smithjennifer@example.com,001-610-676-6330x16119,Canada,90035 Aimee Valley,24340,2024-11-16,2018-10-15,Inactive
5065,Gray-Williams,Jeffery Ray,bradfordchad@example.org,(214)356-1722x19681,France,39754 Miranda Curve Suite 311,23401,2025-01-09,2023-07-01,Active
5066,Mcdonald-Williams,Timothy Carlson,catherineallison@example.com,+1-989-536-6847,United States,18668 Washington Parkways Apt. 235,42758,2022-09-06,2018-06-23,Inactive
5067,Smith LLC,Julie Jenkins,andrewskrystal@example.com,001-360-401-2228,Brazil,2995 Valerie Viaduct Apt. 955,14207,2022-07-09,2018-10-05,Active
5068,Gray Ltd,Anthony King,robert89@example.com,+1-398-403-7571x603,Canada,19719 Jill Freeway,08636,2022-05-08,2023-09-08,Active
5069,Davis-Ramsey,Rachel Morris,vhill@example.com,663.681.3984,Italy,484 Swanson Street Suite 867,49957,2024-12-17,2016-06-21,Active
5070,Moreno-Sullivan,Johnny Smith,blakescott@example.org,001-413-982-4883,United States,7630 Fry Mountain Suite 887,81617,2022-09-05,2022-02-06,Inactive
5071,"Martinez, Gutierrez and Salinas",Shelby Bailey,walkerpatricia@example.org,229-258-6614,Germany,1145 Amy Mountains Suite 837,05073,2022-09-04,2020-01-02,Active
5072,"Perez, Morris and Stanley",Michelle Herrera,kenneth21@example.org,+1-267-796-1588x3243,France,368 Ryan Pass Apt. 374,44939,2023-06-14,2020-05-23,Active
5073,Collins-Jackson,Steven Gaines,jill32@example.org,747-527-6302,Brazil,338 Hannah Roads,06662,2022-03-27,2016-08-10,Active
5074,"Bennett, Williams and Klein",Cassidy Campbell,nataliehall@example.org,699.265.4799x4262,United States,6832 Amber Forge,83455,2025-01-29,2015-05-18,Active
5075,"Harrison, Russell and Allen",Jesus Garcia,lucaskeith@example.org,7167879674,Japan,8602 Taylor Fork Apt. 324,84894,2024-12-11,2019-04-16,Inactive
5076,"Chase, Grant and Montgomery",Tammy Olson,nicholas30@example.org,(495)571-1527,Brazil,50748 Williamson Extensions Suite 920,64744,2024-11-08,2015-09-15,Active
5077,Barton Ltd,Jeffrey Anderson,feliciaperkins@example.net,001-972-842-9420x40853,Germany,554 Kaitlin Alley Apt. 410,02958,2024-12-03,2023-10-12,Active
5078,"Lopez, Brown and Adams",Nicholas Yates,bmay@example.org,435-587-8254,United States,3201 Graham Cape,64456,2022-12-03,2017-04-09,Inactive
5079,Hebert Group,Peter Evans,carrillomichael@example.org,827-762-8265x0953,Brazil,5443 Sara Fork Suite 475,46900,2024-01-18,2016-07-15,Active
5080,Davenport-Martinez,Deanna Smith,robersongerald@example.com,6153317901,Mexico,50273 April Run,13582,2024-02-05,2019-04-28,Inactive
5081,"Herman, Rodgers and Green",Rebecca Rodriguez,fwheeler@example.net,388-238-1095x6231,United States,9797 Ford Square Apt. 869,16170,2024-08-24,2017-05-22,Active
5082,"Green, Vincent and Thompson",Tristan Mcgee,tsmith@example.org,945.921.5765x3076,United States,040 Stewart Course,30529,2023-08-20,2020-10-15,Active
